"","shopname","","","address","phone"
"755","안산한대앞역","37.308754","126.851175","경기도 안산시 상록구 광덕1로 379 한남빌딩 1~2층 (이동)","031-419-8664"
"756","경기양평","37.491340","127.499932","경기도 양평군 양평읍 시민로 75","031-775-3492"
"757","용인죽전역R","37.3313521","127.1091828","경기도 용인시 수지구 용구대로 2750 (죽전동 죽전 효성해링턴 플레이스)","031-272-3686"
"758","죽전단국대","37.3244016","127.12494279999999","경기도 용인시 수지구 죽전로168번길 18 (죽전동)","031-898-3610"
"759","수지동천","37.335988","127.09101","경기도 용인시 수지구 손곡로","031-276-5822"
"760","죽전","37.331506","127.12479","경기도 용인시 수지구 현암로 140 (죽전동)","031-266-8797"
"761","수지성복DT","37.314048","127.079162","경기도 용인시 수지구 성복2로 55 (성복동)","031-263-9808"
"762","광교중앙로","37.29882","127.06947","경기도 용인시 수지구 광교마을로 41 (상현동)","031-213-8641"
"763","죽전CGV","37.32500393","127.1081332","경기도 용인시 수지구 포은대로 536 (주)신세계백화점경기점 8층 (죽전동)","031-695-1910"
"764","죽전이마트","37.3253735","127.1099255","경기도 용인시 수지구 포은대로 552 이마트 죽전점 1층 (죽전동)","031-898-1833"
"765","신세계경기","37.32500393","127.1081332","경기도 용인시 수지구 포은대로 536 (주)신세계백화점경기점 4층 (죽전동)","031-695-1791"
"766","수지이마트","37.31965","127.083677","경기도 용인시 수지구 수지로 203 (신봉동)","031-272-8362"
"767","수지풍덕천","37.322526","127.095525","경기도 용인시 수지구 수지로296번길 51-11 비즈마루빌딩 1층 101호 (풍덕천동)","031-276-7494"
"768","파주P.아울렛1F","37.769578","126.696417","경기도 파주시 필승로 200","031-8071-7484"
"769","파주야당역","37.712142","126.759475","경기도 파주시 야당동 1066-3","031-948-3558"
"770","파주금촌역","37.764081","126.774205","경기도 파주시 문화로 109 (금촌동)","031-947-3625"
"771","파주금릉역","37.752207","126.765613","경기도 파주시 금릉역로 84 청원센트럴타워 1층 (금촌동)","031-947-8692"
"772","파주운정","37.712030","126.744499","경기도 파주시 와석순환로 135","031-945-2751"
"773","파주P.아울렛","37.769578","126.696417","경기도 파주시 탄현면 필승로 200","031-8071-7389"
"774","지행역","37.892653","127.053463","경기도 동두천시 지행로 55 (지행동)","031-859-3732"
"775","동두천DT","37.888925","127.057066","경기도 동두천시 평화로 2254 (지행동)","031-868-3251"
"776","광주운남DT","35.175136","126.818062","광주광역시 광산구 임방울대로 156 (운남동)","062-953-3621"
"777","광주산정DT","35.173524","126.804191","광주광역시 광산구 용아로 342 (산정동)","062-954-3595"
"778","광주흑석DT","35.176936","126.807887","광주광역시 광산구 사암로 367 (산정동)","062-954-3446"
"779","광주송정역","35.138026","126.791444","광주광역시 광산구 상무대로205번길 6 (송정동)","062-942-3360"
"780","광주수완DT","35.203175","126.819065","광주광역시 광산구 임방울대로 487 (수완동)","062-952-3291"
"781","광주신가DT","35.1790467","126.8301259","광주광역시 광산구 목련로 335 (신가동)","062-962-6855"
"782","광주쌍암","35.2192427","126.84242110000002","광주광역시 광산구 첨단중앙로 158 (쌍암동)","062-972-9805"
"783","광주장덕","35.191469","126.819259","광주광역시 광산구 장신로 85 (장덕동)","062-959-8706"
"784","광주하남","35.162722","126.810218","광주광역시 광산구 사암로216번길 38-16 1~2층 (우산동)","062-959-8679"
"785","광주첨단","35.214806","126.843227","광주광역시 광산구 첨단중앙로 104 (월계동)","062-971-8719"
"786","광산수완","35.190397","126.824804","광주광역시 광산구 장신로 134 1~2층 (수완동)","062-962-8384"
"787","광주월산DT","35.145516","126.890794","광주광역시 남구 대남대로 386","062-352-3725"
"788","광주주월DT","35.1341387","126.8981372","광주광역시 남구 회재로 1256 (주월동)","062-673-3691"
"789","광주봉선로","35.124262","126.907898 ","광주광역시 남구 제석로 104 (봉선동)","062-653-3591"
"790","광주서문대로","35.119448","126.898595","광주광역시 남구 서문대로 665 (진월동)","062-672-3385"
"791","광주방림DT","35.134980","126.917698","광주광역시 남구 대남대로 67 (방림동)","062-654-3277"
"792","광주봉선중앙","35.1254197","126.9112507","광주광역시 남구 봉선중앙로 51 (봉선동)","062-653-7844"
"793","광주진월","35.125781","126.897221","광주광역시 남구 서문대로 745 (주월동)","062-675-9556"
"794","광주봉선","35.122921","126.914111","광주광역시 남구 봉선로 176 1층 101111호 (봉선동)","062-651-8363"
"795","광주동명","35.1503620","126.9236181","광주광역시 동구 동명로 16 (동명동)","062-224-3807"
"796","광주지산유원지입구","35.154459","126.940912","광주광역시 동구 무등로 592 (산수동)","062-223-3537"
"797","광주황금","35.1473572","126.9145683","광주광역시 동구 중앙로160번길 14 (황금동)","062-233-7854"
"798","광주무등산","35.133909","126.954311","광주광역시 동구 증심사길 16 (운림동)","062-223-8710"
"799","충장서림","35.14808817","126.9173077","광주광역시 동구 충장로 93-5 (금남로2가)","062-233-1849"
"800","광주충장로","35.149486","126.914792","광주광역시 동구 충장로 65 (충장로3가)","062-224-8344"
"801","충장일가","35.146797","126.918252","광주광역시 동구 서석로 43 (충장로1가)","062-223-8432"
"802","조선대","35.144608","126.930183","광주광역시 동구 지산로 3 (서석동)","062-222-9574"
"803","광주신안DT","35.171678","126.894998","광주광역시 북구 서암대로 93 (신안동)","062-511-3594"
"804","광주매곡DT","35.189836","126.898698","광주광역시 북구 설죽로 339 (매곡동)","062-573-3454"
"805","광주두암타운","35.162112","126.937388","광주광역시 북구 삼정로 4 (두암동)","062-252-3427"
"806","광주일곡","35.205463","126.898114","광주광역시 북구 설죽로 518 (일곡동)","062-575-3394"
"807","광주북구청","35.17483","126.914469","광주광역시 북구 서방로9번길 30 (중흥동)","062-251-3202"
"808","광주운암DT","35.1776306","126.87841320000007","광주광역시 북구 북문대로 78 (운암동)","062-511-8950"
"809","광주첨단신용","35.20701","126.864115","광주광역시 북구 첨단연신로 101 (신용동)","062-572-9949"
"810","광주용두DT","35.212837","126.868485","광주광역시 북구 임방울대로 1016 (신용동)","062-574-1911"
"811","전남대","35.17719867","126.9124787","광주광역시 북구 우치로 110 123층 (용봉동)","062-251-0604"
"812","광주용봉","35.178664","126.895196","광주광역시 북구 저불로 45 (용봉동)","062-523-8471"
"813","광주신세계DT","35.1563","126.8831","광주광역시 서구 죽봉대로 33 (화정동)","062-352-3682"
"814","광주상무DT","35.1502","126.8550","광주광역시 서구 상무대로 847 (쌍촌동)","062-373-3685"
"815","광주화정DT","35.152205","126.879997","광주광역시 서구 상무대로 1080","062-362-3539"
"816","광주상무중앙로","35.151021","126.848815","광주광역시 서구 상무중앙로 46 (치평동) 1층","062-375-3326"
"817","광주상무시민로","35.154963","126.854437","광주광역시 서구 운천로 253 (치평동) 103호","062-371-3264"
"818","광주풍암","35.1268447","126.8796486","광주광역시 서구 풍암2로 8 (풍암동) 한아름빌딩","062-674-3203"
"819","광주금호DT","35.1421126","126.85766460000002","광주광역시 서구 운천로 107 (쌍촌동)","062-381-7905"
"820","광주상무대교","35.1551","126.848788","광주광역시 서구 상무중앙로 90 눈높이상무센터 1층 (치평동)","062-372-8684"
"821","광주동림","35.171734","126.86618","광주광역시 서구 하남대로 672-1 1층 (동천동)","062-514-3667"
"822","신세계광주","35.160794","126.882542","광주광역시 서구 무진대로 932 번지 신세계 백화점 1층","062-360-1137"
"823","광주상무","35.1536205","126.84795429999997","광주광역시 서구 상무중앙로 75 (치평동)","062-385-8040"
"824","상무치평","35.151968","126.853423","광주광역시 서구 상무자유로 173 1층 (치평동)","062-375-8381"
"825","상무역","35.147468","126.847989","광주광역시 서구 상무중앙로 7 1층 (치평동)","062-381-8393"
"826","신세계광주신관B1","35.158806","126.882069","광주광역시 서구 죽봉대로 61 패션스트리트 B01호 (화정동)","062-352-8437"
"827","계명대동산병원","35.853811","128.480276","대구광역시 달서구 달구벌대로 1035 (신당동)","053-584-3740"
"828","대구죽전역","35.848437","128.536007","대구광역시 달서구 와룡로 169","053-552-3634"
"829","대구월곡DT","35.814866","128.541057","대구광역시 달서구 월곡로 225 (상인동)","053-637-3568"
"830","대구광장","35.855770","128.552811","대구광역시 달서구 달구벌대로 1710 (두류동)","053-622-3607"
"831","대구월촌역","35.824025","128.545226","대구광역시 달서구 월배로 315 (송현동)","053-622-3542"
"832","대구진천역","35.814395","128.524377","대구광역시 달서구 월배로 91 (진천동)","053-644-3317"
"833","대구도원DT","35.807727","128.548117","대구광역시 달서구 상화로 314 (도원동)","053-637-3256"
"834","대구월성","35.824320","128.525727","대구광역시 달서구 조암로 41 (월성동)","053-632-3360"
"835","대구이곡","35.8551616","128.50411009999993","대구광역시 달서구 계대동문로 108","053-586-6798"
"836","대구수목원","35.807237","128.520278","대구광역시 달서구 화암로 379","053-638-3255"
"837","대구성서IC DT","35.8507998","128.52026039999998","대구광역시 달서구 달구벌대로 1393","053-592-8990"
"838","대구감삼DT","35.8443842","128.5366553","대구광역시 달서구 와룡로 131","053-567-8932"
"839","대구상인역","35.8182768","128.53656920000003","대구광역시 달서구 월배로 210 (상인동)","053-642-8936"
"840","대구두류DT","35.858804","128.561685","대구광역시 달서구 달구벌대로 1798 (두류동)","053-622-7851"
"841","대구상인DT","35.822408","128.533771","대구광역시 달서구 월곡로 334 (상인동)","053-638-9831"
"842","대구계명대","35.85567272","128.4937254","대구광역시 달서구 계대동문로 13 (신당동)","053-583-8301"
"843","대구성서","35.855292","128.510127","대구광역시 달서구 이곡공원로 26 이곡메디컬빌딩 (이곡동)","053-583-8474"
"844","대구서부정류장역","35.837881","128.556926","대구광역시 달서구 구마로 265 (성당동)","053-624-8543"
"845","신세계대구3F(티바나)","35.877767","128.628498","대구광역시 동구 동부로 149 신세계백화점 대구점 3층","053-661-6344"
"846","신세계대구8FR","35.877812","128.628453","대구광역시 동구 동부로 149 신세계백화점 대구점 8층","053-661-6887"
"847","동대구로DT","35.8680868","128.62715890000004","대구광역시 동구 동대구로 422 (신천동)","053-756-3217"
"848","대구팔공산","35.9878685","128.636347","대구광역시 동구 파계로 650","053-986-8895"
"849","대구봉무","35.921942","128.639708","대구광역시 동구 팔공로51길 15-11 (봉무동)","053-986-7768"
"850","동대구터미널","35.876315","128.62859","대구광역시 동구 동부로30길 12 (신천동)","053-742-8417"
"851","대구동촌유원지","35.88011","128.653159","대구광역시 동구 효동로2길 45 (효목동)","053-939-8564"
"852","반야월이마트","35.870899","128.727397","대구광역시 동구 안심로 389-2 이마트 1층 (신서동)","053-965-8389"
"853","대구평리DT","35.866138","128.555343","대구광역시 서구 서대구로 89 (평리1동)","053-521-8996"
"854","대구수성도서관DT","35.873059","128.638985","대구광역시 수성구 화랑로 112 (만촌동)","053-744-3614"
"855","대구그랜드호텔R","35.857871","128.625094","대구광역시 수성구 동대구로 305 (범어동)","053-753-3652"
"856","국립대구박물관DT","35.845491","128.639059","대구광역시 수성구 청호로 318 (황금동)","053-768-3691"
"857","대구수성호수R","35.826126","128.615912","대구광역시 수성구 용학로 56 (두산동)","053-765-3327"
"858","대구수성동","35.853776","128.620304","대구광역시 수성구 명덕로 460 (수성동3가)","053-768-3512"
"859","대구수성네거리DT","35.860580","128.617977","대구광역시 수성구 들안로 342 (수성동4가)","053-755-3286"
"860","대구중동DT","35.847384","128.612529","대구광역시 수성구 수성로 243 (중동)","053-764-3435"
"861","대구중동네거리DT","35.840917","128.613963","대구광역시 수성구 청수로 51 (중동)","053-762-3284"
"862","대구상동DT","35.8296424","128.6116932","대구광역시 수성구 무학로 29(상동)","053-768-1997"
"863","대구황금DT","35.839069","128.625797","대구광역시 수성구 청수로 164 (지산동)","053-767-3226"
"864","대구삼성화재","35.8661924","128.62626260000002","대구광역시 수성구 동대구로 401 (범어동) 삼성화재사옥","053-752-8947"
"865","대구시지","35.8394934","128.7080427","대구광역시 수성구 달구벌대로 3216 (신매동)","053-795-7879"
"866","대구법원","35.8641739","128.62738279999996","대구광역시 수성구 동대구로 376 (범어동)","053-745-8673"
"867","대구만촌DT","35.856431","128.6502","대구광역시 수성구 달구벌대로 2636  853-25번지 (만촌동)","053-745-8619"
"868","대구수성하이츠","35.8609096","128.61352710000005","대구광역시 수성구 수성로 393 수성하이츠 1층 (수성동4가)","053-754-8662"
"869","동아수성","35.82124651","128.6406389","대구광역시 수성구 지범로 191 동아백화점수성점 12 층 (범물동)","053-782-1875"
"870","수성리더스","35.83871","128.62304229999995","대구광역시 수성구 동대구로 95 (두산동)","053-763-8411"
"871","수성레이크","35.825764","128.621814","대구광역시 수성구 수성못길 4 (두산동)","053-761-8413"
"872","대구범어제니스","35.859274","128.629687","대구광역시 수성구 달구벌대로 2435 두산위브더제니스아파트 상가 1층 110호 (범어동)","053-743-9536"
"873","대구시티센터","35.870954","128.598092","대구광역시 중구 국채보상로 611 (문화동)","053-423-3546"
"874","대구계산","35.866429","128.589696","대구광역시 중구 달구벌대로415길 1 (계산동2가)","053-254-3410"
"875","대구중앙로역","35.870674","128.594374","대구광역시 중구 국채보상로 582 (남일동)","053-424-3326"
"876","대구공평DT","35.8691866","128.6006466","대구광역시 중구 국채보상로 642 (동인동2가)","053-257-9810"
"877","대구중앙로","35.867317","128.593375","대구광역시 중구 남성로 61 (동성로3가)","053-257-8616"
"878","반월당","35.86616318","128.5918695","대구광역시 중구 달구벌대로 2085 (덕산동) 동아쇼핑","053-254-1840"
"879","동성로광장","35.867319","128.594217","대구광역시 중구 동성로 4 (동성로3가)","053-427-8509"
"880","동성로중앙","35.867556","128.59666","대구광역시 중구 동성로5길 38 (삼덕동1가)","053-256-8356"
"881","동성로로데오","35.86723","128.597862","대구광역시 중구 동성로5길 62 (삼덕동1가)","053-421-8501"
"882","대구칠성DT","35.879674","128.596391","대구광역시 북구 중앙대로 524 (칠성동2가)","053-424-3435"
"883","대구유통단지","35.905624","128.613347","대구광역시 북구 유통단지로8길 78 106호 (산격동)","053-381-3373"
"884","대구칠곡대로DT","35.926583","128.547736","대구광역시 북구 칠곡중앙대로 348 (태전동)","053-312-3220"
"885","대구동천","35.9425387","128.5604376","대구광역시 북구 동천로 123","053-326-8867"
"886","대구침산DT","35.8874784","128.59183759999996","대구광역시 북구 침산로 126 (침산동)","053-352-8746"
"887","대구칠곡","35.9421792","128.5638788","대구광역시 북구 학정로 422 (구암동) 태을빌딩","053-326-8649"
"888","경북대","35.89232","128.608586","대구광역시 북구 대학로 75 (산격동)","053-939-8502"
"889","대구테크노폴리스","35.693334","128.459251","대구광역시 달성군 유가면 테크노상업로 84 대경타워 105호 106호 107호","053-611-3477"
"890","대구죽곡","35.859284","128.46460639999998","대구광역시 달성군 달구벌대로 861 (다사읍)","053-586-8966"
"891","대전한남대DT","36.358490","127.423310","대전광역시 대덕구 한밭대로 1122 (중리동)","042-626-3462"
"892","대전IC DT","36.354628","127.444318","대전광역시 대덕구 동서대로 1776 (비래동)","042-621-9985"
"893","대전신탄진DT","36.44866030000001","127.41998309999997","대전광역시 대덕구 대덕대로 1544 (석봉동)","042-933-3234"
"894","대전송촌","36.366313","127.437812","대전광역시 대덕구 송촌북로36번길 36 1층 (송촌동)","042-625-8671"
"895","대전판암DT","36.317013","127.453623","대전광역시 동구 옥천로 118 (판암동)","042-283-3477"
"896","대전스타일마켓","36.3502842","127.43662219999999","대전광역시 동구 동서대로 1689 2층 (용전동)","042-615-1461"
"897","대전가오","36.3070199","127.4561304","대전광역시 동구 동구청로 101 (가오동)","042-285-7448"
"898","대전터미널","36.349905","127.438064","대전광역시 동구 동서대로1695번길 4 (용전동)","042-622-8578"
"899","대전정부청사역","36.358410","127.382495","대전광역시 서구 한밭대로 755 (둔산동)","042-482-3626"
"900","대전건양대병원","36.307280","127.340876","대전광역시 서구 관저동로 170 (관저동)1층","042-542-3634"
"901","대전탄방역","36.343242","127.385313","대전광역시 서구 문정로2번길 95 (탄방동)","042-484-3593"
"902","대전복수","36.298345","127.378240","대전광역시 서구 복수남로 28 (복수동)","042-583-3547"
"903","대전둔산남로","36.348893","127.388665","대전광역시 서구 둔산남로 100 (탄방동)","042-485-3466"
"904","대전둔산로","36.354233","127.377273","대전광역시 서구 대덕대로241번길 35 (둔산동)","042-488-3291"
"905","대전법원","36.353315","127.387437","대전광역시 서구 둔산로123번길 43 (둔산동)","042-471-3293"
"906","대전가수원DT","36.303755","127.348941","대전광역시 서구 계백로 1128 (가수원동)","042-542-3241"
"907","대전수침교DT","36.3349683","127.39672889999997","대전광역시 서구 계룡로 692 (용문동)","042-524-8926"
"908","대전관저","36.2986969","127.337762","대전광역시 서구 관저로 142 (관저동)","042-542-9824"
"909","대전대덕로","36.353466","127.380591","대전광역시 서구 대덕대로234번길 18 (둔산동)","042-482-9811"
"910","대전목원대","36.3318521","127.3385400","대전광역시 서구 동서대로 682 (도안동)","042-826-1815"
"911","대전둔산","36.3502188","127.3772612","대전광역시 서구 대덕대로 189 (둔산동)","042-482-9791"
"912","대전만년","36.367606","127.382002","대전광역시 서구 만년로 81 (만년동)","042-486-7836"
"913","대전시청사거리","36.348036","127.383509","대전광역시 서구 둔산남로 50 (탄방동)","042-488-6778"
"914","대전월평","36.361008","127.377288","대전광역시 서구 청사로123번길 25 (월평동)","042-482-7598"
"915","둔산은하수","36.3529477","127.3777879","대전광역시 서구 둔산로31번길 28 금정빌딩 1층 (둔산동)","042-487-8306"
"916","대전탄방","36.3463971","127.38788750000003","대전광역시 서구 문정로 78 정우빌딩 1층 (탄방동)","042-471-6284"
"917","대전시청역","36.35098154","127.3895116","대전광역시 서구 둔산로 142 (둔산동)","042-485-8251"
"918","대전호텔","36.358982","127.387649","대전광역시 서구 둔산중로134번길 13 둔산관광호텔 (둔산동)","042-489-8357"
"919","월평트레이더스","36.3576398","127.36299469999994","대전광역시 서구 한밭대로 580 (월평동)","042-471-9408"
"920","대전도안DT","36.351462","127.339981","대전광역시 유성구 도안대로 573 (봉명동)","042-823-6343"
"921","대전장대","36.361969","127.336261","대전광역시 유성구 유성대로 781 (장대동)","042-823-3492"
"922","대전유성구청","36.362206","127.357705","대전광역시 유성구 어은로 42 (어은동)","042-864-3352"
"923","대전지족","36.38720540000001","127.3175549","대전광역시 유성구 지족로 373 (지족동)","042-826-7987"
"924","대전유성","36.3545222","127.3395544","대전광역시 유성구 온천서로 2 (봉명동)","042-824-8913"
"925","대전전민","36.39943969999999","127.40052530000002","대전광역시 유성구 유성대로 1722 (전민동)","042-861-8963"
"926","대전관평동","36.4255141","127.39263","대전광역시 유성구 태크노중앙로 68","042-934-9870"
"927","대전엑스포","36.3763115","127.3904691","대전광역시 유성구 엑스포로 97번길 40","042-867-8873"
"928","대전노은","36.373444","127.319446","대전광역시 유성구 은구비남로33번길 26 1~2층 (지족동)","042-826-9686"
"929","충남대정문","36.36066","127.34464","대전광역시 유성구 대학로 82 (궁동)","042-824-8763"
"930","대전테크노밸리","36.424826","127.389441","대전광역시 유성구 테크노4로 105 (관평동)","042-931-8522"
"931","대전대사DT","36.318823","127.417463","대전광역시 중구 계룡로 949 (대사동)","042-223-3328"
"932","대전태평","36.323298","127.393417","대전광역시 중구 태평로 71 (태평동)","042-524-3326"
"933","대전유천DT","36.3182966","127.3982383","대전광역시 중구 계백로 1604 (유천동)","042-582-3213"
"934","대전중앙로역","36.327962","127.426603","대전광역시 중구 대종로 486 (은행동)","042-226-8735"
"935","대전세이1층","36.320476","127.40852","대전광역시 중구 계백로 1700 외 4필지 세이백화점 신관 (문화동)","042-221-8596"
"936","은행동","36.32907873","127.4276569","대전광역시 중구 중앙로 164 (은행동)","042-253-5910"
"937","대전세이","36.320472","127.408522","대전광역시 중구 계백로 1700 5층 (문화동)","042-252-8327"
"938","금정구청DT","35.238784","129.092964","부산광역시 금정구 중앙대로 1730 (부곡동)","051-583-3497"
"939","온천장역DT","35.224006","129.086560","부산광역시 금정구 식물원로 13 (장전동)","051-583-3424"
"940","부산외대","35.2640133","129.0847552","부산광역시 금정구 금샘로 459","051-515-8906"
"941","부산대정문","35.232107","129.084565","부산광역시 금정구 부산대학로64번길 12 (장전동)","051-514-9770"
"942","부산대역","35.230722","129.088165","부산광역시 금정구 장전로12번길 64 1~4층 (장전동)","051-583-8609"
"943","부산대","35.2306157","129.0866474","부산광역시 금정구 금정로68번길 2 건우빌딩 (장전동)","051-517-1794"
"944","금정이마트","35.250184","129.090774","부산광역시 금정구 중앙대로1841번길 24 (구서동)","051-514-8412"
"945","용호동W스퀘어","35.134025","129.113248","부산광역시 남구 분포로 145 (용호동) 더블유스퀘어동 1019호1020호1021호2011호 2012호","051-611-3604"
"946","동명대DT","35.123153","129.099223","부산광역시 남구 신선로 423 (용당동)","051-611-4335"
"947","BIFC Mall","35.1470479","129.06594129999996","부산광역시 남구 문현금융로 40 (문현동) 부산국제금융센터","051-633-8916"
"948","대연힐스테이트","35.140143","129.104247","부산광역시 남구 수영로 345 대연힐스테이트 115동 121호","051-623-7863"
"949","부산대연역","35.135032","129.093041","부산광역시 남구 수영로 240-1 1층 (대연동)","051-621-5676"
"950","경성대","35.13742382","129.1009316","부산광역시 남구 수영로 312 (대연동)","051-610-1898"
"951","범일교차로","35.1377843","129.0639376","부산광역시 동구 조방로 4 (범일동)","051-639-8839"
"952","부산역","35.11631935","129.0407837","부산광역시 동구 중앙대로 216 (초량동)","051-463-6511"
"953","서면중앙대로R","35.1530083","129.0596228","부산광역시 부산진구 중앙대로 672 (부전동) 1층 2층","051-804-3768"
"954","서면로R","35.155255","129.057651","부산광역시 부산진구 서면로 49-1 (부전동)","051-804-3601"
"955","서면NC","35.157036","129.063029","부산광역시 부산진구 동천로 92 (전포동) NC백화점 1층","051-794-7401"
"956","양정역","35.1700743","129.06926269999997","부산광역시 부산진구 중앙대로 894 (양정동)","051-865-8975"
"957","동의대역","35.155057","129.036202","부산광역시 부산진구 가야대로 589 (가야제1동)","051-892-4260"
"958","부산개금역","35.152899","129.0226067","부산광역시 부산진구 가야대로 462 (개금동)","051-897-7852"
"959","서면전포역","35.154345","129.063631","부산광역시 부산진구 전포대로199번길 27 (전포동)","051-809-6828"
"960","부산서면중앙로","35.155521","129.058883","부산광역시 부산진구 중앙대로 701 1~3층 (부전동)","051-806-8677"
"961","서면서전로","35.157995","129.061744","부산광역시 부산진구 서전로 19 (부전동)","051-807-8723"
"962","부산서면","35.154098","129.061562","부산광역시 부산진구 중앙대로692번길 46-10 (부전동)","051-817-8638"
"963","서면역","35.1579735","129.05999229999998","부산광역시 부산진구 서전로 1 (부전동)","051-805-8307"
"964","부전역","35.16183","129.061933","부산광역시 부산진구 중앙대로 777 서면호텔 복합시설12층 (부전동)","051-930-1705"
"965","서면센트럴스퀘어","35.15151","129.061139","부산광역시 부산진구 중앙대로666번길 50 (부전동)","051-807-8423"
"966","서면메디컬거리","35.157961","129.05740949999995","부산광역시 부산진구 가야대로 783-1 1층 (부전동)","051-806-8568"
"967","서면중앙","35.156863","129.058076","부산광역시 부산진구 서면로68번길 1 (부전동)","051-805-8367"
"968","서면트레이더스","35.163918","129.052684","부산광역시 부산진구 시민공원로 31 (부암동)","051-803-8427"
"969","서면일번가","35.152955","129.057306","부산광역시 부산진구 서면로 25 (부전동)","051-803-8554"
"970","부산덕천역","35.210787","129.008358","부산광역시 북구 만덕대로 30 (덕천동)","051-341-6701"
"971","부산화명역","35.233829","129.013106","부산광역시 북구 금곡대로285번길 5 (화명동)","051-363-8639"
"972","사상주례DT","35.154847","128.996302","부산광역시 사상구 백양대로 520 (주례동)","051-311-3634"
"973","동서대DT","35.150863","129.010026","부산광역시 사상구 가야대로 338 (주례동)","051-315-3422"
"974","사상역","35.164003","128.983473","부산광역시 사상구 사상로 211 (괘법동)","051-315-8410"
"975","다대포비치","35.049404","128.963569","부산광역시 사하구 다대로 714 (다대동)","051-261-3610"
"976","부산하단","35.1053448","128.9688718","부산광역시 사하구 낙동대로 455 (하단동)","051-204-3631"
"977","다대포DT","35.060973","128.975257","부산광역시 사하구 다대로 493 (다대동)","051-264-3432"
"978","을숙도강변DT","35.115260","128.959578","부산광역시 사하구 하신번영로 381-6 (하단동)","051-201-3262"
"979","부산동아대","35.113113","128.964925","부산광역시 사하구 낙동대로550번길 14 (하단동) 1~3층","051-292-9820"
"980","부산괴정역","35.098451","128.994352","부산광역시 사하구 사하로186번길 6 (괴정동)","051-291-8563"
"981","하단중앙","35.106522","128.966103","부산광역시 사하구 낙동남로 1411 (하단동)","051-291-8491"
"982","연산시티타워","35.188225","129.080949","부산광역시 연제구 중앙대로 1125 (연산동)","051-851-3474"
"983","부산교대역","35.1964682","129.08097929999997","부산광역시 연제구 명륜로 3 (거제제1동) 한양프라자","051-504-3226"
"984","부산연산역","35.1869475","129.0833335","부산광역시 연제구 반송로 20 (연산동)","051-867-9789"
"985","연산중앙로","35.185469","129.08067","부산광역시 연제구 중앙대로 1091 (연산동)","051-867-9804"
"986","부산교대","35.195708","129.077505","부산광역시 연제구 교대로 20-2 (거제동)","051-507-8722"
"987","부산광복로R","35.100123","129.031422","부산광역시 중구 광복중앙로 8-2 (광복동3가)","051-256-3777"
"988","자갈치역","35.098378","129.029716","부산광역시 중구 구덕로 54-1 (남포동5가)","051-243-3405"
"989","국제시장","35.102783","129.028601","부산광역시 중구 대청로 80 (대청동3가)","051-254-3476"
"990","부산중앙역","35.1050552","129.0359604","부산광역시 중구 중앙대로81번길 2 (중앙동4가)","051-468-9807"
"991","BIFF광장","35.0989623","129.02805280000007","부산광역시 중구 비프광장로 25 (남포동3가)","051-231-1966"
"992","남포동역","35.098311","129.035151","부산광역시 중구 구덕로 4 1~2층 (광복동1가)","051-256-8381"
"993","동부산DT","35.184073","129.210875","부산광역시 기장군 기장읍 기장해안로 56","051-723-3279"
"994","부산정관","35.321336","129.176983","부산광역시 기장군 정관읍 정관로 579","051-728-2663"
"995","부산P.아울렛","35.325248","129.236612","부산광역시 기장군 정관로 1133 (175호)","051-940-1175"
"996","광안수변공원","35.153261","129.124656","부산광역시 수영구 민락수변로 29 (민락동)","051-758-3591"
"997","수영역","35.165730","129.114642","부산광역시 수영구 수영로 671 (광안동)","051-756-3410"
"998","금련산역","35.147170","129.110500","부산광역시 수영구 수영로464번길 6 (남천동)","051-623-3406"
"999","광안비치","35.153039","129.117808","부산광역시 수영구 광안로62번길 39 (광안동)","051-761-3307"
"1000","수영망미DT","35.177411","129.107428","부산광역시 수영구 과정로 68 (망미동)","051-757-2209"
"1001","광안리","35.15502782","129.1208407","부산광역시 수영구 광안해변로 247 (민락동)","051-761-1844"
"1002","남천","35.14830649","129.1141711","부산광역시 수영구 남천바다로 38 (남천동)","051-621-9234"
"1003","스타필드명지","35.0934683","128.9174322","부산광역시 강서구 명지국제7로 133 3438 스타필드 명지 1층","051-990-0160"
"1004","명지국제신도시","35.0979416","128.9199180","부산광역시 강서구 명지국제5로 42 (명지동)","051-271-3585"
"1005","명지오션시티","35.084043","128.903135","부산광역시 강서구 명지오션시티11로 66 (명지동)","051-271-8465"
"1006","동래역","35.205640","129.080038","부산광역시 동래구 충렬대로181번길 42","051-558-3605"
"1007","명륜역","35.212443","129.078378","부산광역시 동래구 동래로 25","051-555-3421"
"1008","사직구장","35.195954","129.061289","부산광역시 동래구 사직북로 4 (사직동)","051-501-3351"
"1009","부산안락DT","35.1958595","129.10695409999994","부산광역시 동래구 충렬대로 446 (안락동)","051-532-8929"
"1010","동래미남DT","35.2072439","129.0719664","부산광역시 동래구 충렬대로 101 (온천동)","051-558-8845"
"1011","부산사직","35.198093","129.060473","부산광역시 동래구 사직북로 24 (사직동)","051-505-8520"
"1012","부산온천장역","35.221082","129.085506","부산광역시 동래구 중앙대로 1523 SK허브스카이위아아파트 1층 (온천동)","051-557-9557"
"1013","부민사거리","35.103629","129.02022","부산광역시 서구 구덕로 212 (부민동1가)","051-244-7837"
"1014","부산송도비치","35.076137","129.016603","부산광역시 서구 송도해변로 81 (암남동)","051-231-8623"
